Unnamed: 0,age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
6704,51,Self-emp-inc,162327,11th,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.06602504,0,TN
17700,32,Self-emp-not-inc,115066,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,1,0.6021177,1,TP
19125,19,Private,86860,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,15,United-States,<=50K,0,2.7291082e-06,0,TN
27558,25,Private,254613,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Cuba,<=50K,0,8.634471e-05,0,TN
24214,20,Private,316043,11th,Never-married,Other-service,Own-child,Black,Male,594,0,20,United-States,<=50K,0,6.738514e-10,0,TN
25829,31,Private,173495,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.14581645,0,TN
24300,41,State-gov,283917,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,1,0.026027113,0,FN
9193,21,Private,307315,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.00015159254,0,TN
30994,55,Local-gov,110490,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States,<=50K,0,0.093175,0,TN
30587,22,Private,396895,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,<=50K,0,0.0012869867,0,TN
15133,46,Private,241935,11th,Married-civ-spouse,Other-service,Husband,Black,Male,7688,0,40,United-States,>50K,1,0.9999871,1,TP
21771,27,Self-emp-inc,399904,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,50,Mexico,<=50K,0,0.00021817029,0,TN
30981,43,Private,233130,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,1,0.025786068,0,FN
8935,54,Self-emp-not-inc,42924,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0.29999402,0,TN
21557,48,Private,155659,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K,1,0.9999982,1,TP
30766,42,Self-emp-not-inc,39539,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States,>50K,1,0.049342643,0,FN
2026,47,Private,194772,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,1,0.051851388,0,FN
24181,32,Self-emp-not-inc,34572,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,<=50K,0,0.015082499,0,TN
24945,55,Private,239404,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K,0,0.11583227,0,TN
8037,51,Private,243361,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,0,0.00076862547,0,TN
10262,39,Private,233428,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0.0008967513,0,TN
19330,48,Private,155659,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.74058574,1,FP
21503,35,Private,93034,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia,<=50K,0,0.0035359433,0,TN
31362,19,Private,160811,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,38,United-States,<=50K,0,1.033359e-06,0,TN
15360,48,Federal-gov,483261,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0.004145716,0,TN
7090,41,Self-emp-inc,194636,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,99999,0,65,United-States,>50K,1,0.99999774,1,TP
12455,56,Private,98809,7th-8th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5013,0,45,United-States,<=50K,0,1.4042062e-06,0,TN
24426,39,Private,147500,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K,0,0.01901878,0,TN
10520,26,Local-gov,386949,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K,0,6.7549074e-05,0,TN
32552,43,Private,84661,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,0,0.6984946,1,FP
26644,54,Self-emp-not-inc,118365,10th,Divorced,Other-service,Not-in-family,Black,Female,0,0,10,United-States,<=50K,0,5.968392e-06,0,TN
9719,36,Self-emp-not-inc,153976,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0.25641719,0,TN
23023,24,Private,117779,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,Hungary,<=50K,0,0.00012285392,0,TN
32341,74,Self-emp-not-inc,199136,Bachelors,Widowed,Craft-repair,Not-in-family,White,Male,15831,0,8,Germany,>50K,1,0.7293318,1,TP
800,43,Private,154538,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.039062146,0,TN
21362,34,Private,118605,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K,0,0.71935946,1,FP
3844,37,Self-emp-inc,126675,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.008951104,0,TN
6572,64,Private,183513,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,2.461633e-05,0,TN
13764,22,Private,187052,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00015544132,0,TN
14737,51,Local-gov,26832,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.47340634,0,FN
8002,66,,213149,Some-college,Married-civ-spouse,,Husband,White,Male,0,1825,40,United-States,>50K,1,0.95917535,1,TP
1731,46,Private,56482,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0.00040239986,0,TN
12299,60,,56248,HS-grad,Married-civ-spouse,,Husband,White,Male,0,1485,70,United-States,>50K,1,0.6045826,1,TP
19820,20,,117618,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,8.0464747e-07,0,TN
31226,37,Private,298539,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,>50K,1,0.9985287,1,TP
20777,49,Private,183013,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,0,0.040676076,0,TN
12369,27,Self-emp-not-inc,212041,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.104840584,0,TN
23164,59,Private,147989,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,1,0.6117959,1,TP
18487,34,Private,207301,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States,<=50K,0,1.9322376e-06,0,TN
10907,25,Private,88922,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.1691057,0,TN
19619,23,Private,399022,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,0,2.0069999e-07,0,TN
3597,23,,191444,HS-grad,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,3.4262789e-07,0,TN
20528,36,Private,111128,HS-grad,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0002599794,0,TN
14681,46,Self-emp-not-inc,456956,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,0,0.817263,1,FP
8567,57,Private,46699,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0.03827672,0,TN
30773,38,Federal-gov,190895,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,>50K,1,0.2391067,0,FN
25831,31,Private,147284,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,99,United-States,>50K,1,0.9999553,1,TP
23902,35,Federal-gov,110188,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,0,0.61422354,1,FP
29001,22,Private,272615,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,6.645276e-05,0,TN
25558,58,Private,206532,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,0,0.6263389,1,FP
27283,46,Federal-gov,330901,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.6180242,1,FP
21921,38,Self-emp-inc,187934,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,Poland,<=50K,0,0.007864114,0,TN
11296,24,Private,255474,11th,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00035051044,0,TN
23020,38,Private,107303,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.11706144,0,TN
17914,33,Local-gov,242150,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K,0,0.08417793,0,TN
19667,23,Self-emp-not-inc,174714,10th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,2.2787171e-05,0,TN
10588,19,Private,250818,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,8.5521584e-05,0,TN
24777,59,Private,121865,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0.0005521699,0,TN
14188,29,Private,29974,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.012003889,0,TN
27034,37,Private,108366,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,0,0,46,United-States,<=50K,0,0.0038339568,0,TN
31932,47,Self-emp-not-inc,330416,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0.0003974239,0,TN
29382,26,State-gov,294400,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,<=50K,0,0.0050558685,0,TN
13344,20,Private,206681,12th,Never-married,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K,0,0.00045091953,0,TN
21551,41,Federal-gov,153132,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K,1,0.73890996,1,TP
6661,51,Federal-gov,306784,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,>50K,1,0.9971431,1,TP
8444,39,State-gov,114055,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0005043708,0,TN
8077,43,State-gov,230961,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.33249938,0,TN
10492,26,Private,55929,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0012633505,0,TN
27807,24,Private,217226,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,4.5059332e-05,0,TN
107,30,Private,194901,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.0765351e-05,0,TN
12448,29,Private,114982,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.13814102,0,FN
20685,48,Private,102092,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.34718725,0,TN
18152,49,Federal-gov,195949,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.95673263,1,FP
8859,34,Private,116677,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0.13465446,0,TN
30105,51,Private,64643,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,,<=50K,0,0.0003642555,0,TN
11234,17,,297117,11th,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,0,1.127076e-06,0,TN
6755,24,Private,217961,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,9.290333e-06,0,TN
199,24,Self-emp-not-inc,32921,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,3.881119e-05,0,TN
8881,36,Self-emp-not-inc,257250,7th-8th,Never-married,Farming-fishing,Own-child,White,Male,0,0,75,United-States,<=50K,0,0.0002979968,0,TN
22905,36,Private,185099,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,1,0.98613155,1,TP
4800,29,Private,319149,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K,0,0.0021106005,0,TN
22292,22,Private,162667,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,Portugal,<=50K,0,0.00038800933,0,TN
13713,26,Private,142914,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,75,United-States,<=50K,0,0.0063411174,0,TN
6423,40,Private,222848,10th,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,32,United-States,<=50K,0,0.0021095232,0,TN
22093,36,Private,183279,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.25526288,0,TN
7622,35,Private,133906,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0007603137,0,TN
15444,20,Private,219266,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,36,,<=50K,0,0.0011371776,0,TN
5116,34,Private,314646,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.008688413,0,TN
4273,72,Private,38360,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,16,United-States,<=50K,0,6.251438e-06,0,TN
12538,42,Self-emp-not-inc,104118,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0031488112,0,TN
2019,23,Private,193089,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,8.775444e-07,0,TN
23707,32,Private,113364,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0.035829883,0,TN
4495,50,State-gov,103063,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.34259805,0,FN
8551,35,Self-emp-not-inc,102471,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,80,Puerto-Rico,<=50K,0,0.017417414,0,TN
26628,22,Private,180060,Bachelors,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.002468414,0,TN
29014,27,State-gov,192257,HS-grad,Never-married,Protective-serv,Own-child,White,Male,2174,0,40,United-States,<=50K,0,2.2962562e-05,0,TN
19529,38,Private,66326,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,<=50K,0,0.34550366,0,TN
11651,34,Private,158040,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.016099045,0,TN
9540,19,Private,244115,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K,0,8.023693e-07,0,TN
29065,28,Private,33798,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.019836312,0,TN
14503,36,State-gov,147258,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0.0022157591,0,TN
17602,62,State-gov,101475,Assoc-acdm,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00017277885,0,TN
262,17,Private,245918,11th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K,0,1.5382284e-08,0,TN
18801,23,Local-gov,304386,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,1.3887144e-05,0,TN
27840,35,Private,265662,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.4495744,0,FN
21895,71,Local-gov,303860,Masters,Widowed,Exec-managerial,Not-in-family,White,Male,2050,0,20,United-States,<=50K,0,1.707847e-06,0,TN
28741,35,Self-emp-not-inc,256992,5th-6th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,Mexico,<=50K,0,0.0019061338,0,TN
9495,49,Private,218676,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,<=50K,0,0.4920423,0,TN
9320,34,Self-emp-not-inc,123429,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0.37393862,0,TN
14312,34,Private,329993,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.10707417,0,TN
17708,46,,206357,5th-6th,Married-civ-spouse,,Wife,White,Female,0,0,40,Mexico,<=50K,0,0.01327951,0,TN
5656,35,Private,255702,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,27,United-States,<=50K,0,2.7611159e-05,0,TN
1359,23,Private,181820,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,0,2.1914855e-05,0,TN
29604,30,Private,329425,Some-college,Never-married,Protective-serv,Own-child,White,Male,0,0,48,United-States,<=50K,0,1.7201477e-05,0,TN
22758,36,Self-emp-not-inc,175769,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.9032454,1,FP
17722,17,Private,140027,11th,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K,0,0.00012407135,0,TN
23599,51,Federal-gov,254211,Masters,Widowed,Sales,Unmarried,White,Male,0,0,50,El-Salvador,>50K,1,0.9502501,1,TP
3163,53,Local-gov,110510,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K,1,0.08105325,0,FN
8065,26,Private,181597,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.05939928,0,TN
26018,23,Private,161478,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K,0,0.00015267325,0,TN
11413,17,,237078,11th,Never-married,,Own-child,White,Female,0,0,35,United-States,<=50K,0,2.1555193e-06,0,TN
14334,73,Self-emp-not-inc,130391,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,36,United-States,<=50K,0,0.00019938342,0,TN
8577,59,Self-emp-not-inc,32537,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,1,0.033246785,0,FN
23648,46,Private,229394,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.02245543,0,TN
28189,38,Private,114059,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0.16689569,0,TN
1705,35,Private,168817,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00041481288,0,TN
31643,63,State-gov,216871,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,40,United-States,<=50K,0,0.0007153511,0,TN
3317,45,Federal-gov,352094,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,Guatemala,>50K,1,0.9999889,1,TP
17030,20,,117789,Some-college,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,0,8.986717e-07,0,TN
19338,18,Private,92112,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,0,1.5106758e-05,0,TN
2760,56,,656036,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,<=50K,0,0.025263287,0,TN
23016,49,Private,124356,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,1,0.66637087,1,TP
2234,33,Private,189843,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.024606507,0,TN
8989,43,Private,60001,Bachelors,Divorced,Sales,Unmarried,White,Male,0,0,44,United-States,>50K,1,0.2958369,0,FN
18885,46,Federal-gov,106252,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.032697346,0,TN
15873,58,Private,314153,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.26803473,0,FN
4274,30,Local-gov,73796,Bachelors,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0011888002,0,TN
22576,33,Private,275369,7th-8th,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,Haiti,<=50K,0,3.8265648e-07,0,TN
19618,40,Local-gov,26929,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.02994789,0,TN
25075,33,Private,1161363,Some-college,Separated,Tech-support,Unmarried,White,Female,0,0,50,Columbia,<=50K,0,2.7546143e-05,0,TN
448,20,Private,146538,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00016749823,0,TN
29629,39,Private,706180,Bachelors,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.09865627,0,TN
30484,47,State-gov,207120,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K,1,0.52804637,1,TP
